player,pos,handle,tweet
Josh Malone,WR,Joshua_Malone,🙌🙌🙌🙌 https://t.co/z7L4OgUFKA
Josh Malone,WR,Joshua_Malone,@bumblebeeuoap 🙌🙌🙌
Josh Malone,WR,Joshua_Malone,@Mrfurious32821 🙌🙌
Josh Malone,WR,Joshua_Malone,@OfficiallyEmi WOOT SAME
Josh Malone,WR,Joshua_Malone,At Five Below! https://t.co/avf0rNxs7Z
Josh Malone,WR,Joshua_Malone,@movieposterguy Screw them. People (myself included) have multiple copies of the book from Regal just for your artwork. People love this image and want it signed by you. This image will go down in Jurassic history connected to Fallen Kingdom. Your work is amazing and you amazing
Josh Malone,WR,Joshua_Malone,I... https://t.co/m9XQcCE3em
Josh Malone,WR,Joshua_Malone,"@Lord_Kristine When they said ""unobtainum"" in the movie I literally felt my eyeballs do a 360. Although, tbf and to keep myself in check, there's plenty of dinosaurs with similarly pointed names xD"
Josh Malone,WR,Joshua_Malone,@debosaurusrex81 @JurassicWorld Literally what we tell people T Raptor Encounter xD
Josh Malone,WR,Joshua_Malone,@soggycheesefry 🥺🖤🖤🖤
Josh Malone,WR,Joshua_Malone,"IF YOU'RE GOING TO SHARE SPOILERS THIS IS HOW YOU DO IT 

Appreciated @CollectorPaleo https://t.co/F5DkyFi68p"
Josh Malone,WR,Joshua_Malone,Need https://t.co/SdtWotuiZh
Josh Malone,WR,Joshua_Malone,@jesssssmart 😬 Glad I'm not the only one that felt this
Josh Malone,WR,Joshua_Malone,@OfficiallyEmi @BradJost YESSS 🙌🙌🙌🙌🙌🙌
Josh Malone,WR,Joshua_Malone,@movieposterguy @Chubbies DITTO OMFG
Josh Malone,WR,Joshua_Malone,"@JurassicSouls Oh, we're going to 😉"
Josh Malone,WR,Joshua_Malone,@JurassicSouls I'm okay 🖤🖤🖤🖤 Thank you friend. I just don't understand people being nasty to others for literally no reason
Josh Malone,WR,Joshua_Malone,"*sigh*

Why do people have to be so mean? For, like, no reason? 
Christ."
Josh Malone,WR,Joshua_Malone,@movieposterguy I'm so excited for this and for you! This image is spectacular!! 🙌🙌
Josh Malone,WR,Joshua_Malone,@ImADaddysaurus @Cretaceous_Dave The entire issue is dino-centric
Josh Malone,WR,Joshua_Malone,"@Cretaceous_Dave Almost picked it up, but $15 is heafty for a magazine for me. Waiting to see what others say about it"
Josh Malone,WR,Joshua_Malone,@RexPaddock The way I snorted at this 🤣
Josh Malone,WR,Joshua_Malone,👀👀 https://t.co/8Ru2fwd3z0
Josh Malone,WR,Joshua_Malone,"@Lord_Kristine I personally love how it's bouncing around and less focused on a single animals story, but can totally understand how that's not for everyone! To me it feels like a depiction of how vast the diversity is by bouncing around the way it does. And this is just Cretaceous!"
Josh Malone,WR,Joshua_Malone,The Dominion one gives way more of The Lost World novel vibes... just wish it was Dr. Sarah Harding instead 🥺 https://t.co/9FLqQfQCAS
Josh Malone,WR,Joshua_Malone,"PLEASE, @BryDallasHoward, for the love of God PLEASE direct for Jurassic https://t.co/DQeqz8mG01"
Josh Malone,WR,Joshua_Malone,@cryptigutz We LOVE to see it!! 🙌🙌🙌🙌🖤🖤🖤🖤🖤
Josh Malone,WR,Joshua_Malone,"@NikoVelazquez27 I'm literally freaking dying at this, and *one of these* will be my profile picture at some point"
Josh Malone,WR,Joshua_Malone,@YourMommaTrex @CollectorPaleo @collectjurassic I have one too! I love it. Best main line dilo figure theyve made but sad there's only one 🥺
Josh Malone,WR,Joshua_Malone,@JurassicSouls 🥺🖤🖤🖤🖤🖤
Josh Malone,WR,Joshua_Malone,@DrNeurosaurus SO PRETTY
Josh Malone,WR,Joshua_Malone,@BradJost gfdi
Josh Malone,WR,Joshua_Malone,@CollectorPaleo @collectjurassic Wish it was the spitting one 🥺
Josh Malone,WR,Joshua_Malone,"27 in 5 months.
Oh, but us queers are the real danger to children. Oh, but we care about life and kids so much we can strip people with uterus' of their rights, and cut funds for formula. But for God's sake make sure we have guns in the hand of every American.

Fuck off. https://t.co/2Yr3Y9TSKC"
Josh Malone,WR,Joshua_Malone,@BradJost Truth
Josh Malone,WR,Joshua_Malone,@movieposterguy @UniversalPics AHHHH YESSS!!!!!
Josh Malone,WR,Joshua_Malone,🙌🙌🙌🙌🙌🙌🙌🙌🙌 https://t.co/Fivb9sRCpE
Josh Malone,WR,Joshua_Malone,@nathyvader29 Bless you 🙏
Chris Manhertz,TE,C_Manhertz,🙏🏾🙏🏾 https://t.co/NvCQURI94o
Kyle Markway,TE,KMM_9,@StLouisBlues https://t.co/WYPjNTfDTS
Jordan Matthews,TE,JMatthews_07,"Blessed and honored to receive an offer from the University of Colorado!
#GoBuffs 🦬
@CoachGChatman @samspiegs @DemetricDWarren @KenAnioJr @MarcusRandall19 https://t.co/TPPOPoX9u6"
Alexander Mattison,RB,AlexMattison22,The Last of the 25. All proceeds will be donated towards youth mental health initiatives and providing dream chasing opportunities for youth. #IAMGIFTED 💜 Auction link https://t.co/rcwuSoPGYN https://t.co/LtV8atOTHv
Alexander Mattison,RB,AlexMattison22,"Chasing a Dream does not always have to be a full out sprint. Stride it out. Walk every now and then if you have to, just don’t stop! #IAMGIFTED"
Alexander Mattison,RB,AlexMattison22,Join me in discussing how to not only balance but thrive in life on and off the field! Get your tickets now! #IAMGIFTED  https://t.co/FwpqlH7fM7 https://t.co/jp2vRUKsQx
Baker Mayfield,QB,bakermayfield,"Emily and I hope we can all come together to prevent another tragedy like this from ever happening again. Now is the time for real progress, real teamwork and real solutions. If not for us, then for our children and our children’s children. #UvaldeStrong"
Baker Mayfield,QB,bakermayfield,"We mourn the tragic loss with the nation and our fellow Texans of these beautiful children and adults in Uvalde. The heartbreak, the devastation and the nightmares will last a lifetime for many. https://t.co/4PNoIKiIPp"
Trey McBride,TE,mcbtrey,😄😄 https://t.co/55Bx8cYTlr
Trey McBride,TE,mcbtrey,Dream come true 🙏🏻 https://t.co/gsSExEFIly
Trey McBride,TE,mcbtrey,@reiterr50 #72?? Cmon man 🤦🏼‍♂️
Trey McBride,TE,mcbtrey,So sad to see another shooting 😞 When is enough enough? Prayers
Christian McCaffrey,RB,CMC_22,“It is foolish and wrong to mourn the men and women that died. Rather we should thank God such men lived.” -George S. Patton #MemorialDay
Colt McCoy,QB,ColtMcCoy,Today I’m so thankful for the men and women who made the ultimate sacrifice for our country… I’m full of gratitude and appreciation. #MemorialDay
Colt McCoy,QB,ColtMcCoy,Heartbroken to hear about Jeff this morning. My prayers are with his family. 🙏
Colt McCoy,QB,ColtMcCoy,Heartbroken and so sad for the people of Uvalde. As a father of 4 I can’t imagine the pain some families are going through. You are in my prayers.🙏
Nate McCrary,RB,natemccrary28,A true blessing🙏🏾💜🤍 https://t.co/JUlMLwytPY
Kyric McGowan,WR,kmszn_,📈📈📈 https://t.co/Cw4selT94T
Isaiah McKenzie,WR,_IsaiahMcKenzie,@joemillerwired @SnapFlow69 🤦🏾‍♂️🥰
Isaiah McKenzie,WR,_IsaiahMcKenzie,"THANK YOU #BILLSMAFIA FOR COMING OUT TODAY! ILOVEYOU❤️ ALSO WOULD LIKE TO THANK @BrutusBroth , @Wegmans &amp; @buddysrescue716"
Isaiah McKenzie,WR,_IsaiahMcKenzie,@MiamiHerald What’s going to go there is the real question? I’m trying to be an investor.
Isaiah McKenzie,WR,_IsaiahMcKenzie,SHE DID IT 🥰❤️ NOW THATS LOVE #BillsMafia https://t.co/FefRn7gvAE
Tre' McKitty,TE,T_mckitty,"“If they don’t know your dreams, then they can’t shoot ‘em down.” Dream big🙏🏾"
Terry McLaurin,WR,TheTerry_25,@317Gee 😂 tough sport
Terry McLaurin,WR,TheTerry_25,@Birm Nope just life🙏🏾
Terry McLaurin,WR,TheTerry_25,Learning and Growing
Brandon McManus,K,thekidmcmanus,@Tyler_Polumbus @bstokley14 He definitely caught it. But the shadow is looking a little suspicious if he got two feet in bounds or not
Brandon McManus,K,thekidmcmanus,Let’s Go @Avalanche. https://t.co/3E9kJbUkCC
Brandon McManus,K,thekidmcmanus,"My heart is with the families of Uvalde, Texas. Unimaginable pain."
Jeremy McNichols,RB,JeremyMcNichols,🌪🌪🌪 https://t.co/lnkWLNPFbF
Bo Melton,WR,getbusy__bo,This is nuts .. https://t.co/7ueJpJW8ns
Bo Melton,WR,getbusy__bo,Umm what … https://t.co/fo9JKg0mKE
Bo Melton,WR,getbusy__bo,God keep your hands and protection around us 🙏🏽
DK Metcalf,WR,dkm14,If you’ve ever felt judged by me I apologize
DK Metcalf,WR,dkm14,Game 5 👀
DK Metcalf,WR,dkm14,😂 you wildin today https://t.co/jDyrzhkdmw
Anthony Miller,WR,AnthonyMiller_3,Kyle Lowry be flopping craaazy 🤣🤣
Kellen Mond,QB,TheKellenMond,🎯🎯🎯 https://t.co/KMmJEEkECI
D.J. Montgomery,WR,djmontgomery___,"Coach Shizz, Let’s Gooooo💙 https://t.co/GQocp9SURK"
D.J. Montgomery,WR,djmontgomery___,G12 congrats gang 🥷 https://t.co/tcUshrJePa
Ty Montgomery,WR,_WiFi_Ty_,"Growing up with foster siblings, I know how important it is for kids to feel safe. During #fostercaremonth, you can make a difference, too! Check out https://t.co/Zu3oywoXAN to learn how.
#nationalfostercaremonth #fostercareawarenessmonth #sponsored https://t.co/luyRMDSpLw"
Darnell Mooney,WR,Darnell_M1,They got an absolute !! DAWGGGGGG! https://t.co/srrG102xkw
Darnell Mooney,WR,Darnell_M1,Tankkkkkkkkkkk!!!!!
Darnell Mooney,WR,Darnell_M1,@latrayy23 You know what’s up
Darnell Mooney,WR,Darnell_M1,👀 https://t.co/zSbGYmt8Au
Briley Moore,TE,Briley_moore22,@Gervontaa something different 🤯
Briley Moore,TE,Briley_moore22,Man… https://t.co/VNmJaE5szZ
Briley Moore,TE,Briley_moore22,Am elementary school…
Chris Moore,WR,mooretosay,Well that’s debatable https://t.co/09AJWsxRQ0
Chris Moore,WR,mooretosay,@PaulsRandomness didn’t i ?
Chris Moore,WR,mooretosay,"@BoogSciambi i got one big fella.  your friend, toucan."
Chris Moore,WR,mooretosay,@PaulsRandomness NYR win son.
Chris Moore,WR,mooretosay,@JayBerman @Ryan_Hickey3 @ZachGelb @CBSSportsRadio it isn't?
Chris Moore,WR,mooretosay,@JonHeyman yes I like to identify. them in may.
Chris Moore,WR,mooretosay,@concise_wisdom @CBSSportsRadio yes.  tough world.
Chris Moore,WR,mooretosay,@Semper_ForLife @CornellLacrosse yes. terps were awesome
Chris Moore,WR,mooretosay,Richie is proud of u @CornellLacrosse    So is Big Red Nation.  well done.  pop out and get some finiocteen powder.
Chris Moore,WR,mooretosay,@JimmyRobertsNBC @sportswatch @Ourand_SBJ @7BOOMERESIASON Congrats to the Terps.
Chris Moore,WR,mooretosay,"my review of Top Gun:   Neeeeeyowwwww, Neeeeeyowwwww.  that is all."
Chris Moore,WR,mooretosay,@JimmyRobertsNBC @sportswatch @Ourand_SBJ @7BOOMERESIASON Really not in the spirit of the true sports aficionado to offer such mature perspective Jimmy.  Shame on you.
Chris Moore,WR,mooretosay,"@sportswatch @Ourand_SBJ @7BOOMERESIASON Go 
Big
Red"
Chris Moore,WR,mooretosay,on @cbssportsradio right now.
Chris Moore,WR,mooretosay,@PeterKonrad8 cbs tomorrow 2-6pm eastern
Chris Moore,WR,mooretosay,Raanta not worthy.   Rangers in 7.
Chris Moore,WR,mooretosay,@reillymoore not workin out so far
Chris Moore,WR,mooretosay,I like NYR tonight
Chris Moore,WR,mooretosay,"This weekend @CBSSportsRadio 2-6pm eastern on Sunday, 6-10am eastern on Memorial Day.    Inane ill informed chatter presented at a reasonable level for free.   I may start the way Joe Namath does on the medicare spots.....Hi folks!    Genius."
Chris Moore,WR,mooretosay,Leverage https://t.co/3K8zpkL1G0
Chris Moore,WR,mooretosay,@ronflatter that’s fair
Chris Moore,WR,mooretosay,@CactusJoeD @CBSSportsRadio on some weekends.   thx
Chris Moore,WR,mooretosay,What flight?  #shipyardbrewing https://t.co/EUAXuomo0O
Chris Moore,WR,mooretosay,This is right on....Panthers fans be better..... https://t.co/6KN4tFpqtH
Chris Moore,WR,mooretosay,Parenting has never been more important https://t.co/l3C27WvTjg
Chris Moore,WR,mooretosay,mackinnon
Chris Moore,WR,mooretosay,Do. We don’t. https://t.co/2RPyKelLEw
Chris Moore,WR,mooretosay,TELL ME HOW TO HELP.   LEADERS.  LEAD. https://t.co/tKf70NUuak
Chris Moore,WR,mooretosay,@DavidSime1 many shooters under 20.   won't work.
Chris Moore,WR,mooretosay,@Ryan_Hickey3 probably not.   Certainly won't be favored.   But yes they can win there.
Chris Moore,WR,mooretosay,"I'm a little embarrassed that there were enough angry people to create the cluster f of January 6th, but people like me (and I'm in the majority) can't force gun law change and instead shrug our shoulders.   WE, the citizens, are failing our brothers and sisters."
Chris Moore,WR,mooretosay,@Ryan_Hickey3 not playing the next game in Carolina?
Chris Moore,WR,mooretosay,"No American citizen is unqualified to opine regarding issues central to this nation's well being.   Criticizing Kerr or any other citizen who by the nature of their occupation has a mic in front of them is ridiculous.   If you've had enough, share that.   You are qualified."
Chris Moore,WR,mooretosay,good to be at home #nyr
Chris Moore,WR,mooretosay,@arlasko take it
David Moore,WR,DavidMooreDMN,How to help those affected by the Uvalde school shooting https://t.co/J0Q66A7Uca
David Moore,WR,DavidMooreDMN,Remembering the victims of the Uvalde mass shooting https://t.co/T0olCNGwrO via @YouTube
David Moore,WR,DavidMooreDMN,New-look DeMarcus Lawrence ready to reclaim role as Cowboys’ premier pass rusher https://t.co/xqv3NAyb4N
David Moore,WR,DavidMooreDMN,Enjoying a little down time before the next OTA. https://t.co/cKCt9gKH94
David Moore,WR,DavidMooreDMN,"Hymn for the hurting.

Here is part of a poem from Amanda Gorman to start your Saturday. https://t.co/n2U4ErXx1k"
David Moore,WR,DavidMooreDMN,"Vikings CB Kris Boyd, former Texas Longhorn, starts GoFundMe for Uvalde shooting victims  https://t.co/cLa955V3YW"
David Moore,WR,DavidMooreDMN,DPS official: Choice to not advance on Uvalde gunman ‘the wrong decision’ https://t.co/w605iJhfe3
David Moore,WR,DavidMooreDMN,Dak Prescott calls for ‘uncomfortable conversations’ with leaders following Uvalde tragedy https://t.co/FkVQN4SLhq
